Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
705,CA-2019-100705,01-02-2019,05-02-2019,Standard Class,CUST-027,Customer 16,Corporate,India,Jaipur,Telangana,584729,North,PROD-080,Office Supplies,Phones,Smartphone,3827,4,0.02,964
706,CA-2019-100706,15-01-2019,17-01-2019,First Class,CUST-030,Customer 9,Corporate,India,Hyderabad,Rajasthan,488136,South,PROD-070,Office Supplies,Storage,Headphones,2910,5,0.15,178
707,CA-2019-100707,16-06-2019,19-06-2019,First Class,CUST-033,Customer 20,Corporate,India,Delhi,Rajasthan,842718,West,PROD-027,Furniture,Storage,Storage Box,15206,5,0.17,2670
708,CA-2019-100708,14-04-2019,17-04-2019,Standard Class,CUST-004,Customer 7,Home Office,India,Kochi,Rajasthan,357841,South,PROD-022,Technology,Laptops,Storage Box,10910,5,0.17,2092
709,CA-2019-100709,04-10-2019,08-10-2019,Standard Class,CUST-022,Customer 42,Consumer,India,Delhi,Karnataka,439736,North,PROD-042,Furniture,Storage,Binder,49963,3,0.18,14048
710,CA-2019-100710,17-04-2019,20-04-2019,First Class,CUST-050,Customer 10,Consumer,India,Kochi,Rajasthan,618506,North,PROD-085,Technology,Binders,Laptop,4294,1,0.02,940
711,CA-2019-100711,28-08-2019,31-08-2019,Standard Class,CUST-031,Customer 2,Corporate,India,Bangalore,Gujarat,248648,North,PROD-022,Office Supplies,Storage,Laptop,38429,2,0.19,9622
712,CA-2019-100712,22-09-2019,25-09-2019,First Class,CUST-016,Customer 27,Corporate,India,Jaipur,Delhi,814475,North,PROD-100,Furniture,Storage,Laptop,26644,2,0.18,3774
713,CA-2019-100713,27-03-2019,01-04-2019,Standard Class,CUST-028,Customer 42,Corporate,India,Surat,Karnataka,629945,West,PROD-014,Furniture,Phones,Binder,51810,1,0.13,13833
714,CA-2019-100714,25-01-2019,27-01-2019,First Class,CUST-043,Customer 29,Corporate,India,Jaipur,Gujarat,369269,North,PROD-020,Technology,Binders,Smartphone,11831,3,0.17,3414
715,CA-2019-100715,06-04-2019,10-04-2019,Standard Class,CUST-023,Customer 42,Home Office,India,Ahmedabad,Karnataka,361158,South,PROD-085,Office Supplies,Tables,Storage Box,38338,2,0.11,5749
716,CA-2019-100716,07-06-2019,08-06-2019,First Class,CUST-015,Customer 11,Corporate,India,Ahmedabad,Telangana,900153,South,PROD-022,Office Supplies,Tables,Smartphone,45558,3,0.14,9824
717,CA-2019-100717,26-05-2019,30-05-2019,Standard Class,CUST-036,Customer 32,Home Office,India,Chennai,Telangana,799543,North,PROD-002,Technology,Phones,Storage Box,18415,4,0.14,3442
718,CA-2019-100718,03-05-2019,06-05-2019,Second Class,CUST-015,Customer 49,Consumer,India,Kochi,Karnataka,444265,South,PROD-063,Furniture,Tables,Chair,40095,3,0.13,11948
719,CA-2019-100719,12-12-2019,13-12-2019,First Class,CUST-017,Customer 2,Corporate,India,Hyderabad,Gujarat,651674,West,PROD-083,Office Supplies,Binders,Smartphone,40439,3,0.03,5119
720,CA-2019-100720,21-08-2019,25-08-2019,Standard Class,CUST-047,Customer 19,Consumer,India,Mumbai,Tamil Nadu,306068,North,PROD-070,Technology,Accessories,Chair,56874,2,0.12,11091
721,CA-2019-100721,02-06-2019,04-06-2019,First Class,CUST-040,Customer 3,Corporate,India,Ahmedabad,Karnataka,469863,West,PROD-060,Technology,Paper,Laptop,47452,5,0.18,5396
722,CA-2019-100722,09-12-2019,12-12-2019,First Class,CUST-041,Customer 23,Consumer,India,Pune,Gujarat,825614,West,PROD-069,Office Supplies,Binders,Binder,23712,1,0.02,3008
723,CA-2019-100723,09-10-2019,14-10-2019,First Class,CUST-029,Customer 28,Consumer,India,Mumbai,Karnataka,802891,North,PROD-049,Technology,Chairs,Headphones,12444,2,0.08,3435
724,CA-2019-100724,17-01-2019,22-01-2019,Second Class,CUST-018,Customer 5,Home Office,India,Pune,Kerala,829046,North,PROD-022,Office Supplies,Binders,Binder,30030,1,0.16,5457
725,CA-2019-100725,01-03-2019,02-03-2019,First Class,CUST-025,Customer 39,Consumer,India,Hyderabad,Tamil Nadu,287583,North,PROD-086,Furniture,Paper,Storage Box,19155,1,0.17,3715
726,CA-2019-100726,13-12-2019,17-12-2019,Second Class,CUST-028,Customer 46,Consumer,India,Bangalore,Tamil Nadu,870426,North,PROD-099,Furniture,Storage,Storage Box,13761,4,0.17,1072
727,CA-2019-100727,18-10-2019,22-10-2019,Standard Class,CUST-015,Customer 20,Consumer,India,Pune,Telangana,671271,South,PROD-017,Furniture,Tables,Notebook,30364,4,0.19,7820
728,CA-2019-100728,03-12-2019,08-12-2019,Standard Class,CUST-046,Customer 17,Home Office,India,Chennai,Maharashtra,101400,West,PROD-018,Office Supplies,Paper,Headphones,51666,3,0.06,11756
729,CA-2019-100729,22-03-2019,25-03-2019,Second Class,CUST-032,Customer 34,Corporate,India,Jaipur,Kerala,392315,North,PROD-010,Technology,Paper,Smartphone,51833,3,0.06,2775
730,CA-2019-100730,04-01-2019,06-01-2019,First Class,CUST-030,Customer 50,Corporate,India,Surat,Rajasthan,740760,South,PROD-037,Office Supplies,Tables,Chair,37629,5,0.03,3528
731,CA-2019-100731,02-09-2019,03-09-2019,Second Class,CUST-025,Customer 50,Corporate,India,Kochi,Rajasthan,441260,North,PROD-081,Furniture,Chairs,Binder,38409,4,0.16,5971
732,CA-2019-100732,10-05-2019,14-05-2019,Standard Class,CUST-043,Customer 47,Home Office,India,Surat,Telangana,961793,West,PROD-056,Furniture,Chairs,Chair,41231,2,0.18,5649
733,CA-2019-100733,02-02-2019,07-02-2019,Second Class,CUST-042,Customer 10,Consumer,India,Pune,Kerala,686663,West,PROD-062,Office Supplies,Paper,Binder,33118,3,0.11,2855
734,CA-2019-100734,26-10-2019,28-10-2019,Standard Class,CUST-026,Customer 34,Home Office,India,Mumbai,Kerala,911155,South,PROD-040,Technology,Chairs,Headphones,1917,3,0.09,144
735,CA-2019-100735,16-10-2019,20-10-2019,First Class,CUST-002,Customer 27,Consumer,India,Ahmedabad,Telangana,762568,South,PROD-066,Furniture,Phones,Storage Box,55353,4,0.18,13209
736,CA-2019-100736,20-02-2019,25-02-2019,Standard Class,CUST-046,Customer 24,Home Office,India,Mumbai,Karnataka,585139,South,PROD-092,Furniture,Paper,Table,48074,1,0.17,5370
737,CA-2019-100737,21-06-2019,23-06-2019,First Class,CUST-046,Customer 12,Corporate,India,Chennai,Kerala,105546,West,PROD-033,Technology,Laptops,Laptop,2773,5,0.18,266
738,CA-2019-100738,17-04-2019,21-04-2019,First Class,CUST-023,Customer 6,Corporate,India,Jaipur,Karnataka,543182,West,PROD-040,Furniture,Chairs,Notebook,37320,3,0.1,5573
739,CA-2019-100739,31-12-2019,03-01-2020,Second Class,CUST-041,Customer 48,Home Office,India,Pune,Maharashtra,753057,North,PROD-020,Office Supplies,Binders,Chair,6248,5,0.07,1701
740,CA-2019-100740,24-12-2019,27-12-2019,First Class,CUST-049,Customer 32,Home Office,India,Bangalore,Karnataka,393830,North,PROD-042,Furniture,Paper,Storage Box,55268,1,0.07,9034
741,CA-2019-100741,01-05-2019,04-05-2019,Second Class,CUST-033,Customer 32,Corporate,India,Ahmedabad,Tamil Nadu,593943,West,PROD-079,Furniture,Tables,Laptop,58145,1,0.18,6001
742,CA-2019-100742,20-06-2019,21-06-2019,First Class,CUST-014,Customer 3,Home Office,India,Hyderabad,Kerala,924077,North,PROD-059,Technology,Storage,Table,49475,2,0.03,11688
743,CA-2019-100743,21-12-2019,25-12-2019,Standard Class,CUST-027,Customer 20,Corporate,India,Jaipur,Delhi,218068,North,PROD-066,Technology,Tables,Table,1671,1,0.09,435
744,CA-2019-100744,05-06-2019,10-06-2019,Second Class,CUST-018,Customer 23,Corporate,India,Mumbai,Gujarat,102720,West,PROD-083,Office Supplies,Laptops,Table,20928,1,0.06,5490
745,CA-2019-100745,13-03-2019,18-03-2019,First Class,CUST-021,Customer 44,Consumer,India,Bangalore,Telangana,758309,South,PROD-083,Furniture,Accessories,Notebook,31286,5,0.07,6622
746,CA-2019-100746,04-01-2019,05-01-2019,Standard Class,CUST-003,Customer 48,Consumer,India,Pune,Kerala,263707,North,PROD-020,Office Supplies,Phones,Storage Box,1594,2,0.16,436
747,CA-2019-100747,01-11-2019,05-11-2019,Standard Class,CUST-028,Customer 7,Corporate,India,Chennai,Karnataka,668770,South,PROD-043,Office Supplies,Paper,Notebook,36090,1,0.1,5304
748,CA-2019-100748,01-11-2019,02-11-2019,Second Class,CUST-032,Customer 26,Home Office,India,Delhi,Karnataka,874602,North,PROD-006,Office Supplies,Chairs,Notebook,10783,3,0.19,2905
749,CA-2019-100749,16-08-2019,21-08-2019,Standard Class,CUST-018,Customer 44,Consumer,India,Chennai,Maharashtra,320585,West,PROD-033,Furniture,Paper,Chair,35678,2,0.05,9115
750,CA-2019-100750,06-03-2019,09-03-2019,Second Class,CUST-037,Customer 25,Corporate,India,Kochi,Kerala,485370,West,PROD-052,Office Supplies,Accessories,Binder,20332,4,0.08,4684
751,CA-2019-100751,18-01-2019,21-01-2019,First Class,CUST-024,Customer 40,Consumer,India,Surat,Gujarat,994181,South,PROD-040,Furniture,Accessories,Notebook,1522,3,0.16,394
752,CA-2019-100752,02-09-2019,06-09-2019,Second Class,CUST-013,Customer 12,Home Office,India,Chennai,Karnataka,150580,South,PROD-089,Office Supplies,Chairs,Notebook,46122,5,0.16,7088
753,CA-2019-100753,09-05-2019,11-05-2019,First Class,CUST-004,Customer 31,Corporate,India,Chennai,Delhi,511461,West,PROD-028,Office Supplies,Chairs,Binder,55729,3,0.03,3886
754,CA-2019-100754,03-02-2019,05-02-2019,First Class,CUST-032,Customer 36,Corporate,India,Jaipur,Maharashtra,104602,South,PROD-065,Furniture,Accessories,Notebook,45603,2,0.19,8842
755,CA-2019-100755,21-07-2019,23-07-2019,First Class,CUST-006,Customer 34,Home Office,India,Surat,Delhi,913738,North,PROD-076,Technology,Chairs,Smartphone,57823,2,0.17,10208
756,CA-2019-100756,09-10-2019,14-10-2019,Standard Class,CUST-028,Customer 41,Home Office,India,Jaipur,Kerala,549111,West,PROD-066,Furniture,Storage,Laptop,32677,4,0.1,5740
757,CA-2019-100757,24-11-2019,26-11-2019,Standard Class,CUST-013,Customer 7,Consumer,India,Chennai,Karnataka,897600,North,PROD-011,Office Supplies,Accessories,Table,22284,5,0.09,3456
758,CA-2019-100758,19-08-2019,24-08-2019,Standard Class,CUST-049,Customer 36,Home Office,India,Delhi,Rajasthan,194356,North,PROD-009,Office Supplies,Chairs,Binder,30187,1,0.18,8160
759,CA-2019-100759,14-12-2019,16-12-2019,Second Class,CUST-021,Customer 36,Home Office,India,Kochi,Karnataka,485323,North,PROD-023,Technology,Phones,Headphones,45125,1,0.19,11228
760,CA-2019-100760,24-09-2019,27-09-2019,Standard Class,CUST-025,Customer 16,Home Office,India,Jaipur,Rajasthan,832920,South,PROD-073,Furniture,Chairs,Chair,52259,5,0.16,13961
761,CA-2019-100761,01-06-2019,02-06-2019,First Class,CUST-012,Customer 47,Consumer,India,Bangalore,Kerala,715030,West,PROD-048,Furniture,Paper,Chair,25930,1,0.04,5488
762,CA-2019-100762,02-07-2019,04-07-2019,Standard Class,CUST-006,Customer 44,Home Office,India,Bangalore,Maharashtra,677253,South,PROD-035,Office Supplies,Accessories,Notebook,27625,5,0.17,7939
763,CA-2019-100763,21-01-2019,25-01-2019,Standard Class,CUST-050,Customer 28,Corporate,India,Pune,Rajasthan,207983,North,PROD-074,Furniture,Laptops,Laptop,31949,3,0.01,9490
764,CA-2019-100764,12-11-2019,13-11-2019,First Class,CUST-030,Customer 30,Corporate,India,Pune,Gujarat,142261,North,PROD-017,Office Supplies,Accessories,Notebook,37505,3,0.1,1880
765,CA-2019-100765,05-12-2019,09-12-2019,Second Class,CUST-009,Customer 22,Consumer,India,Jaipur,Delhi,185591,West,PROD-076,Technology,Chairs,Smartphone,45752,5,0.06,4499
766,CA-2019-100766,14-05-2019,15-05-2019,Second Class,CUST-028,Customer 17,Home Office,India,Pune,Karnataka,613790,South,PROD-077,Furniture,Phones,Notebook,17411,2,0.13,1382
767,CA-2019-100767,02-12-2019,05-12-2019,First Class,CUST-033,Customer 9,Consumer,India,Delhi,Kerala,907587,West,PROD-096,Furniture,Paper,Notebook,16847,5,0.12,2499
768,CA-2019-100768,10-07-2019,13-07-2019,Standard Class,CUST-035,Customer 18,Corporate,India,Bangalore,Gujarat,294695,South,PROD-068,Furniture,Chairs,Table,21331,4,0.01,4995
769,CA-2019-100769,02-02-2019,07-02-2019,Standard Class,CUST-023,Customer 47,Corporate,India,Kochi,Rajasthan,645165,West,PROD-047,Furniture,Paper,Binder,17298,4,0.14,1034
770,CA-2019-100770,25-10-2019,28-10-2019,Standard Class,CUST-036,Customer 12,Consumer,India,Mumbai,Maharashtra,760365,North,PROD-006,Furniture,Laptops,Table,37465,5,0.14,9516
771,CA-2019-100771,01-02-2019,06-02-2019,Second Class,CUST-045,Customer 17,Home Office,India,Delhi,Maharashtra,786804,West,PROD-078,Office Supplies,Storage,Storage Box,47689,2,0.05,2610
772,CA-2019-100772,16-06-2019,19-06-2019,Standard Class,CUST-024,Customer 45,Corporate,India,Mumbai,Karnataka,154898,South,PROD-070,Technology,Binders,Table,29428,1,0.13,3344
773,CA-2019-100773,08-12-2019,13-12-2019,First Class,CUST-044,Customer 38,Corporate,India,Jaipur,Gujarat,716395,North,PROD-035,Office Supplies,Binders,Headphones,53086,5,0.19,14647
774,CA-2019-100774,06-02-2019,08-02-2019,Standard Class,CUST-039,Customer 30,Consumer,India,Bangalore,Karnataka,668233,North,PROD-065,Furniture,Accessories,Laptop,59187,4,0.15,14316
775,CA-2019-100775,20-05-2019,21-05-2019,Second Class,CUST-046,Customer 5,Corporate,India,Chennai,Delhi,392702,North,PROD-087,Furniture,Binders,Table,59236,2,0.1,8481
776,CA-2019-100776,26-09-2019,01-10-2019,Standard Class,CUST-021,Customer 29,Corporate,India,Jaipur,Kerala,245197,West,PROD-090,Technology,Laptops,Storage Box,15751,3,0.06,3237
777,CA-2019-100777,22-05-2019,25-05-2019,Second Class,CUST-009,Customer 23,Consumer,India,Delhi,Tamil Nadu,357914,North,PROD-058,Technology,Chairs,Headphones,11779,5,0.07,2996
778,CA-2019-100778,15-02-2019,19-02-2019,Second Class,CUST-046,Customer 36,Home Office,India,Jaipur,Maharashtra,583282,North,PROD-075,Technology,Tables,Table,42193,5,0.09,11588
779,CA-2019-100779,18-03-2019,22-03-2019,First Class,CUST-022,Customer 45,Consumer,India,Jaipur,Telangana,352968,South,PROD-035,Furniture,Tables,Laptop,42315,2,0.17,12508
780,CA-2019-100780,03-11-2019,07-11-2019,Standard Class,CUST-007,Customer 49,Corporate,India,Ahmedabad,Delhi,279046,West,PROD-078,Technology,Chairs,Chair,27734,2,0.03,2426
781,CA-2019-100781,22-10-2019,27-10-2019,Standard Class,CUST-012,Customer 5,Consumer,India,Bangalore,Telangana,345282,South,PROD-077,Technology,Phones,Chair,49824,3,0.19,14467
782,CA-2019-100782,22-03-2019,23-03-2019,Second Class,CUST-045,Customer 31,Home Office,India,Kochi,Maharashtra,865050,North,PROD-073,Office Supplies,Phones,Binder,51697,4,0.18,12106
783,CA-2019-100783,06-10-2019,08-10-2019,First Class,CUST-028,Customer 6,Home Office,India,Chennai,Karnataka,903709,North,PROD-093,Office Supplies,Storage,Binder,53951,4,0.11,7118
784,CA-2019-100784,12-03-2019,14-03-2019,Standard Class,CUST-039,Customer 41,Consumer,India,Pune,Kerala,557759,North,PROD-093,Furniture,Paper,Storage Box,35949,2,0.03,9691
785,CA-2019-100785,25-03-2019,27-03-2019,Second Class,CUST-012,Customer 36,Consumer,India,Hyderabad,Delhi,102499,West,PROD-044,Office Supplies,Tables,Table,10667,3,0.18,853
786,CA-2019-100786,30-01-2019,03-02-2019,First Class,CUST-043,Customer 38,Home Office,India,Surat,Karnataka,932291,West,PROD-063,Technology,Paper,Chair,12017,3,0.16,2011
787,CA-2019-100787,30-08-2019,01-09-2019,Second Class,CUST-036,Customer 22,Corporate,India,Pune,Karnataka,576184,South,PROD-011,Office Supplies,Binders,Notebook,44038,2,0.2,3886
788,CA-2019-100788,23-09-2019,24-09-2019,Second Class,CUST-041,Customer 17,Consumer,India,Surat,Telangana,262487,North,PROD-019,Furniture,Storage,Headphones,18569,4,0.19,5066
789,CA-2019-100789,08-10-2019,09-10-2019,First Class,CUST-030,Customer 34,Consumer,India,Chennai,Karnataka,563580,North,PROD-039,Office Supplies,Storage,Smartphone,46191,5,0.05,13145
790,CA-2019-100790,27-08-2019,28-08-2019,Standard Class,CUST-043,Customer 12,Consumer,India,Pune,Telangana,556423,West,PROD-010,Office Supplies,Laptops,Smartphone,39025,1,0.05,5642
791,CA-2019-100791,05-12-2019,07-12-2019,First Class,CUST-047,Customer 42,Home Office,India,Kochi,Delhi,261812,West,PROD-041,Technology,Accessories,Binder,55645,4,0.01,4409
792,CA-2019-100792,21-08-2019,22-08-2019,First Class,CUST-018,Customer 9,Corporate,India,Surat,Telangana,117960,South,PROD-086,Furniture,Tables,Laptop,40822,5,0.02,11961
793,CA-2019-100793,29-01-2019,03-02-2019,First Class,CUST-002,Customer 26,Home Office,India,Jaipur,Maharashtra,319540,North,PROD-053,Technology,Phones,Storage Box,28148,4,0.15,5211
794,CA-2019-100794,31-05-2019,03-06-2019,Standard Class,CUST-007,Customer 8,Corporate,India,Kochi,Kerala,626348,West,PROD-006,Furniture,Chairs,Storage Box,13507,3,0.15,1754
795,CA-2019-100795,24-08-2019,25-08-2019,First Class,CUST-033,Customer 16,Corporate,India,Bangalore,Rajasthan,673691,West,PROD-059,Furniture,Chairs,Chair,23511,4,0.03,1382
796,CA-2019-100796,03-04-2019,05-04-2019,Second Class,CUST-017,Customer 30,Home Office,India,Ahmedabad,Kerala,157527,West,PROD-087,Technology,Accessories,Chair,52794,2,0.08,10253
797,CA-2019-100797,01-10-2019,04-10-2019,Standard Class,CUST-008,Customer 27,Corporate,India,Delhi,Delhi,404155,West,PROD-010,Technology,Chairs,Chair,26894,3,0.11,7569
798,CA-2019-100798,14-06-2019,15-06-2019,Second Class,CUST-015,Customer 10,Home Office,India,Ahmedabad,Delhi,254457,West,PROD-027,Office Supplies,Tables,Table,55225,5,0.04,5854
799,CA-2019-100799,10-09-2019,11-09-2019,Second Class,CUST-007,Customer 23,Corporate,India,Surat,Delhi,988138,North,PROD-017,Furniture,Chairs,Chair,48293,1,0.02,3395
800,CA-2019-100800,01-12-2019,02-12-2019,First Class,CUST-042,Customer 41,Corporate,India,Delhi,Karnataka,435651,North,PROD-092,Office Supplies,Laptops,Storage Box,22865,1,0.12,4273
801,CA-2019-100801,27-01-2019,31-01-2019,First Class,CUST-038,Customer 14,Home Office,India,Jaipur,Tamil Nadu,460716,South,PROD-056,Technology,Storage,Laptop,7785,2,0.08,1337
802,CA-2019-100802,24-01-2019,26-01-2019,Standard Class,CUST-018,Customer 23,Corporate,India,Bangalore,Tamil Nadu,362524,West,PROD-034,Office Supplies,Chairs,Table,29659,5,0.03,8483
803,CA-2019-100803,23-04-2019,26-04-2019,Second Class,CUST-035,Customer 23,Consumer,India,Delhi,Rajasthan,306522,West,PROD-068,Technology,Laptops,Smartphone,8129,4,0.13,1833
804,CA-2019-100804,22-07-2019,23-07-2019,Second Class,CUST-006,Customer 29,Consumer,India,Pune,Kerala,745366,West,PROD-099,Furniture,Storage,Table,6499,2,0.08,1648
805,CA-2019-100805,14-01-2019,16-01-2019,Standard Class,CUST-028,Customer 50,Consumer,India,Mumbai,Tamil Nadu,282390,West,PROD-095,Technology,Storage,Laptop,33480,2,0.18,7998
806,CA-2019-100806,28-01-2019,02-02-2019,Standard Class,CUST-040,Customer 21,Consumer,India,Jaipur,Maharashtra,430878,South,PROD-060,Office Supplies,Paper,Binder,27263,4,0.2,4759
807,CA-2019-100807,05-02-2019,10-02-2019,Standard Class,CUST-047,Customer 32,Home Office,India,Delhi,Tamil Nadu,863473,West,PROD-027,Furniture,Chairs,Binder,28919,5,0.02,7759
808,CA-2019-100808,25-07-2019,27-07-2019,Standard Class,CUST-046,Customer 17,Corporate,India,Delhi,Maharashtra,475262,South,PROD-098,Technology,Phones,Notebook,43639,1,0.11,12388
809,CA-2019-100809,16-02-2019,17-02-2019,Standard Class,CUST-022,Customer 33,Consumer,India,Surat,Karnataka,899099,South,PROD-081,Office Supplies,Chairs,Table,29025,2,0.03,6160
810,CA-2019-100810,03-01-2019,04-01-2019,Second Class,CUST-028,Customer 30,Consumer,India,Bangalore,Rajasthan,943103,West,PROD-045,Technology,Binders,Laptop,58474,2,0.06,3077
811,CA-2019-100811,26-03-2019,27-03-2019,Second Class,CUST-001,Customer 5,Corporate,India,Hyderabad,Kerala,267044,North,PROD-090,Office Supplies,Tables,Table,36631,4,0.15,8822
812,CA-2019-100812,13-09-2019,16-09-2019,Second Class,CUST-008,Customer 21,Corporate,India,Mumbai,Karnataka,827255,West,PROD-075,Office Supplies,Paper,Smartphone,8095,2,0.06,1143
813,CA-2019-100813,08-02-2019,13-02-2019,Second Class,CUST-049,Customer 45,Consumer,India,Delhi,Tamil Nadu,134609,North,PROD-028,Office Supplies,Chairs,Chair,44268,1,0.06,8888
814,CA-2019-100814,26-03-2019,29-03-2019,Standard Class,CUST-046,Customer 21,Consumer,India,Mumbai,Gujarat,563103,South,PROD-069,Technology,Paper,Notebook,9918,2,0.16,2047
815,CA-2019-100815,23-09-2019,28-09-2019,Standard Class,CUST-007,Customer 32,Corporate,India,Pune,Tamil Nadu,912171,West,PROD-060,Technology,Accessories,Storage Box,51100,2,0.07,14266
816,CA-2019-100816,28-06-2019,02-07-2019,Second Class,CUST-018,Customer 29,Home Office,India,Surat,Telangana,326708,South,PROD-084,Technology,Paper,Notebook,26190,4,0.1,4598
817,CA-2019-100817,15-08-2019,19-08-2019,Standard Class,CUST-002,Customer 11,Corporate,India,Hyderabad,Gujarat,529973,North,PROD-089,Furniture,Phones,Notebook,57132,1,0.01,4861
818,CA-2019-100818,14-01-2019,18-01-2019,First Class,CUST-004,Customer 6,Corporate,India,Ahmedabad,Kerala,524895,West,PROD-040,Technology,Paper,Binder,5251,2,0.02,918
819,CA-2019-100819,21-02-2019,26-02-2019,Standard Class,CUST-009,Customer 19,Consumer,India,Kochi,Kerala,401783,North,PROD-009,Furniture,Laptops,Binder,5608,1,0.13,1355
820,CA-2019-100820,17-11-2019,21-11-2019,Second Class,CUST-009,Customer 33,Corporate,India,Bangalore,Delhi,972200,South,PROD-061,Office Supplies,Accessories,Smartphone,53913,2,0.18,12935
821,CA-2019-100821,19-05-2019,21-05-2019,Second Class,CUST-046,Customer 47,Home Office,India,Kochi,Kerala,988869,West,PROD-048,Office Supplies,Binders,Table,41749,4,0.13,2540
822,CA-2019-100822,12-05-2019,17-05-2019,Standard Class,CUST-021,Customer 34,Consumer,India,Mumbai,Tamil Nadu,127608,South,PROD-063,Technology,Chairs,Storage Box,31461,2,0.11,6697
823,CA-2019-100823,20-01-2019,22-01-2019,Second Class,CUST-007,Customer 4,Consumer,India,Pune,Telangana,450827,West,PROD-005,Technology,Paper,Chair,10218,3,0.01,2404
824,CA-2019-100824,29-07-2019,31-07-2019,Second Class,CUST-041,Customer 19,Corporate,India,Delhi,Rajasthan,663539,South,PROD-036,Furniture,Binders,Notebook,12840,5,0.19,3568
825,CA-2019-100825,27-08-2019,28-08-2019,First Class,CUST-006,Customer 20,Corporate,India,Bangalore,Delhi,860660,South,PROD-096,Furniture,Accessories,Laptop,53058,4,0.08,12410
826,CA-2019-100826,15-09-2019,16-09-2019,First Class,CUST-005,Customer 35,Home Office,India,Pune,Maharashtra,188888,South,PROD-086,Technology,Paper,Headphones,27520,5,0.05,3937
827,CA-2019-100827,10-12-2019,12-12-2019,Standard Class,CUST-017,Customer 37,Consumer,India,Mumbai,Maharashtra,544928,West,PROD-049,Furniture,Storage,Table,57809,2,0.07,9648
828,CA-2019-100828,13-10-2019,18-10-2019,Standard Class,CUST-036,Customer 13,Corporate,India,Surat,Karnataka,471337,West,PROD-026,Office Supplies,Storage,Table,35419,4,0.02,2085
829,CA-2019-100829,11-09-2019,14-09-2019,Standard Class,CUST-005,Customer 7,Corporate,India,Ahmedabad,Kerala,235390,South,PROD-004,Furniture,Laptops,Binder,20415,5,0.08,5486
830,CA-2019-100830,18-05-2019,23-05-2019,First Class,CUST-014,Customer 47,Corporate,India,Hyderabad,Tamil Nadu,538207,West,PROD-076,Furniture,Binders,Binder,7657,3,0.05,916
831,CA-2019-100831,13-01-2019,14-01-2019,Second Class,CUST-019,Customer 39,Home Office,India,Pune,Gujarat,241703,South,PROD-022,Technology,Binders,Notebook,15303,2,0.06,3778
832,CA-2019-100832,14-06-2019,17-06-2019,Standard Class,CUST-023,Customer 49,Home Office,India,Pune,Gujarat,109650,West,PROD-052,Office Supplies,Paper,Chair,58931,1,0.19,17387
833,CA-2019-100833,12-03-2019,14-03-2019,First Class,CUST-012,Customer 45,Corporate,India,Mumbai,Karnataka,587212,West,PROD-070,Office Supplies,Laptops,Chair,37186,3,0.19,8356
834,CA-2019-100834,01-12-2019,06-12-2019,Second Class,CUST-038,Customer 40,Corporate,India,Chennai,Maharashtra,652775,West,PROD-012,Technology,Tables,Chair,13537,1,0.07,3788
835,CA-2019-100835,13-12-2019,16-12-2019,Second Class,CUST-007,Customer 11,Corporate,India,Kochi,Karnataka,984456,South,PROD-037,Furniture,Storage,Chair,25616,2,0.07,1535
836,CA-2019-100836,14-02-2019,18-02-2019,Standard Class,CUST-039,Customer 2,Consumer,India,Hyderabad,Karnataka,253186,North,PROD-074,Furniture,Binders,Notebook,41220,1,0.12,7210
837,CA-2019-100837,01-03-2019,06-03-2019,Second Class,CUST-015,Customer 15,Corporate,India,Delhi,Telangana,718073,North,PROD-013,Technology,Phones,Binder,40642,3,0.01,8842
838,CA-2019-100838,17-08-2019,18-08-2019,Standard Class,CUST-014,Customer 1,Consumer,India,Kochi,Delhi,927500,West,PROD-070,Furniture,Paper,Headphones,49855,3,0.12,3754
839,CA-2019-100839,08-03-2019,09-03-2019,Second Class,CUST-037,Customer 49,Home Office,India,Surat,Delhi,205980,North,PROD-023,Furniture,Paper,Laptop,38595,4,0.04,3372
840,CA-2019-100840,08-04-2019,12-04-2019,Second Class,CUST-019,Customer 12,Consumer,India,Jaipur,Delhi,994343,North,PROD-081,Technology,Laptops,Smartphone,45948,5,0.16,7848
841,CA-2019-100841,24-01-2019,26-01-2019,First Class,CUST-040,Customer 21,Consumer,India,Jaipur,Tamil Nadu,533211,North,PROD-039,Office Supplies,Chairs,Headphones,48784,5,0.14,7045
842,CA-2019-100842,29-07-2019,02-08-2019,Standard Class,CUST-039,Customer 2,Home Office,India,Surat,Telangana,565674,South,PROD-056,Furniture,Accessories,Notebook,39153,3,0.01,4219
843,CA-2019-100843,07-06-2019,11-06-2019,Standard Class,CUST-008,Customer 42,Consumer,India,Ahmedabad,Karnataka,368654,West,PROD-054,Furniture,Binders,Headphones,53591,2,0.08,15860
844,CA-2019-100844,14-03-2019,18-03-2019,Second Class,CUST-037,Customer 5,Home Office,India,Pune,Delhi,277542,South,PROD-008,Furniture,Laptops,Headphones,37443,5,0.2,3576
845,CA-2019-100845,20-11-2019,22-11-2019,First Class,CUST-017,Customer 9,Home Office,India,Hyderabad,Kerala,364702,North,PROD-073,Furniture,Storage,Chair,35864,2,0.01,5915
